"Position (mm) Run #1";"Position (mm) Run #2";"Position (mm) Run #3";"Position (mm) Run #4";"Position (mm) Run #5";"Position (mm) Run #6"
-0,34;-61,75;-123,15;-185,76;-248,20;-311,49
-0,34;-61,75;-123,15;-185,76;-248,20;-311,49
-0,34;-61,75;-123,13;-185,75;-248,20;-311,49
-0,34;-61,73;-123,32;-185,93;-248,20;-311,49
-0,34;-61,92;-123,34;-185,93;-248,20;-311,49
-0,34;-61,92;-123,13;-185,93;-248,20;-311,50
-0,34;-61,92;-123,32;-185,93;-248,20;-311,32
-0,32;-61,92;-123,34;-185,93;-248,20;-311,32
-0,52;-61,90;-123,13;-185,93;-248,20;-311,32
-0,52;-62,09;-123,32;-185,93;-248,20;-311,32
-0,52;-62,09;-123,32;-185,92;-248,20;-311,32
-0,52;-62,09;-123,32;-186,10;-248,18;-311,32
-0,52;-62,07;-123,32;-186,10;-248,37;-311,32
-0,54;-62,26;-123,32;-186,10;-248,37;-311,32
-0,34;-62,26;-123,32;-186,10;-248,37;-311,32
-0,34;-62,26;-123,32;-186,10;-248,37;-311,32
-0,34;-62,24;-123,31;-186,10;-248,37;-311,32
-0,34;-62,44;-123,51;-186,10;-248,37;-311,32
-0,34;-62,44;-123,32;-186,10;-248,37;-311,32
-0,34;-62,44;-123,31;-186,10;-248,37;-311,32
-0,34;-62,44;-123,50;-186,09;-248,37;-311,32
-0,34;-62,44;-123,51;-186,28;-248,37;-311,32
-0,37;-62,42;-123,32;-186,28;-248,37;-311,32
-0,17;-62,61;-123,31;-186,28;-248,37;-311,32
-0,17;-62,61;-123,50;-186,28;-248,37;-311,32
-0,17;-62,61;-123,50;-186,28;-248,37;-311,32
-0,17;-62,61;-123,50;-186,28;-248,37;-311,32
-0,17;-62,61;-123,50;-186,28;-248,37;-311,32
-0,20;-62,61;-123,51;-186,28;-248,37;-311,32
0,00;-62,61;-123,31;-186,28;-248,37;-311,32
0,00;-62,61;-123,50;-186,28;-248,37;-311,32
0,00;-62,61;-123,50;-186,28;-248,37;-311,32
0,00;-62,61;-123,50;-186,28;-248,37;-311,32
0,00;-62,61;-123,50;-186,28;-248,36;-311,32
0,00;-62,61;-123,50;-186,28;-248,54;-311,32
0,00;-62,61;-123,50;-186,28;-248,54;-311,32
0,00;-62,61;-123,50;-186,28;-248,54;-311,32
-0,02;-62,61;-123,50;-186,28;-248,54;-311,32
0,20;-62,63;-123,50;-186,28;-248,54;-311,32
-0,02;-62,44;-123,50;-186,28;-248,54;-311,32
0,17;-62,44;-123,50;-186,28;-248,54;-311,32
0,17;-62,44;-123,51;-186,28;-248,54;-311,32
0,17;-62,44;-123,32;-186,28;-248,54;-311,32
0,17;-62,44;-123,32;-186,28;-248,54;-311,31
0,20;-62,46;-123,32;-186,28;-248,54;-311,49
0,00;-62,26;-123,32;-186,28;-248,54;-311,49
0,00;-62,26;-123,31;-186,29;-248,54;-311,49
0,00;-62,26;-123,51;-186,10;-248,54;-311,49
0,00;-62,28;-123,32;-186,10;-248,54;-311,49
0,00;-62,09;-123,32;-186,10;-248,54;-311,49
0,00;-62,09;-123,32;-186,10;-248,54;-311,49
0,00;-62,09;-123,32;-186,10;-248,54;-311,49
0,00;-62,11;-123,32;-186,10;-248,54;-311,49
0,00;-61,92;-123,32;-186,10;-248,54;-311,49
0,02;-61,92;-123,32;-186,10;-248,54;-311,49
-0,17;-61,92;-123,32;-186,12;-248,54;-311,49
-0,17;-61,92;-123,32;-185,93;-248,53;-311,49
-0,17;-61,94;-123,34;-185,93;-248,71;-311,49
-0,17;-61,75;-123,13;-185,93;-248,71;-311,49
-0,17;-61,75;-123,34;-185,93;-248,71;-311,49
-0,17;-61,75;-123,15;-185,93;-248,71;-311,49
-0,15;-61,75;-123,15;-185,93;-248,71;-311,49
-0,34;-61,75;-123,15;-185,93;-248,71;-311,49
-0,34;-61,77;-123,15;-185,95;-248,71;-311,49
-0,34;-61,58;-123,15;-185,76;-248,72;-311,48
-0,34;-61,58;-123,15;-185,76;-248,54;-311,66
-0,34;-61,58;-123,15;-185,76;-248,54;-311,66
-0,34;-61,58;-123,15;-185,76;-248,54;-311,66
-0,32;-61,58;-123,15;-185,76;-248,54;-311,66
-0,52;-61,58;-123,15;-185,76;-248,54;-311,66
-0,52;-61,58;-123,15;-185,76;-248,54;-311,66
-0,52;-61,58;-123,15;-185,76;-248,54;-311,66
-0,52;-61,58;-123,15;-185,77;-248,54;-311,66
-0,52;-61,58;-123,15;-185,59;-248,54;-311,66
-0,52;-61,58;-123,15;-185,59;-248,54;-311,66
-0,52;-61,58;-123,15;-185,59;-248,54;-311,66
-0,52;-61,58;-123,15;-185,59;-248,54;-311,66
-0,52;-61,58;-123,15;-185,59;-248,54;-311,66
-0,52;-61,58;-123,15;-185,59;-248,54;-311,66
-0,52;-61,58;-123,15;-185,59;-248,54;-311,66
-0,54;-61,56;-123,15;-185,59;-248,54;-311,66
-0,34;-61,75;-123,15;-185,59;-248,54;-311,66
-0,34;-61,75;-123,15;-185,59;-248,54;-311,66
-0,34;-61,75;-123,15;-185,59;-248,54;-311,66
-0,34;-61,75;-123,15;-185,59;-248,54;-311,66
-0,34;-61,73;-123,15;-185,59;-248,54;-311,66
-0,34;-61,92;-123,15;-185,59;-248,54;-311,66
-0,34;-61,92;-123,15;-185,59;-248,54;-311,66
-0,37;-61,92;-123,15;-185,59;-248,54;-311,66
-0,17;-61,92;-123,15;-185,59;-248,54;-311,66
-0,17;-61,90;-123,15;-185,59;-248,55;-311,66
-0,17;-62,09;-123,15;-185,59;-248,37;-311,66
-0,17;-62,09;-123,15;-185,59;-248,37;-311,66
-0,17;-62,09;-123,15;-185,59;-248,37;-311,66
-0,20;-62,09;-123,15;-185,59;-248,37;-311,66
0,00;-62,07;-123,15;-185,59;-248,37;-311,66
0,00;-62,26;-123,15;-185,59;-248,37;-311,66
0,00;-62,26;-123,13;-185,59;-248,37;-311,66
0,00;-62,26;-123,32;-185,59;-248,37;-311,66
0,00;-62,26;-123,34;-185,59;-248,37;-311,66
0,00;-62,24;-123,13;-185,59;-248,37;-311,66
0,00;-62,44;-123,32;-185,59;-248,37;-311,66
0,00;-62,44;-123,32;-185,57;-248,37;-311,66
-0,02;-62,44;-123,32;-185,76;-248,37;-311,66
0,17;-62,44;-123,32;-185,76;-248,37;-311,66
0,17;-62,44;-123,32;-185,76;-248,37;-311,66
0,17;-62,44;-123,32;-185,76;-248,37;-311,66
0,17;-62,42;-123,32;-185,76;-248,37;-311,66
0,17;-62,61;-123,32;-185,76;-248,37;-311,66
0,20;-62,61;-123,32;-185,76;-248,37;-311,66
-0,02;-62,61;-123,32;-185,76;-248,37;-311,66
0,20;-62,61;-123,31;-185,75;-248,37;-311,66
0,00;-62,61;-123,50;-185,93;-248,37;-311,66
0,00;-62,61;-123,50;-185,93;-248,37;-311,66
0,00;-62,61;-123,50;-185,93;-248,37;-311,66
0,00;-62,61;-123,50;-185,93;-248,37;-311,67
0,00;-62,61;-123,50;-185,93;-248,37;-311,49
0,00;-62,61;-123,50;-185,93;-248,37;-311,49
0,00;-62,63;-123,50;-185,93;-248,37;-311,49
0,00;-62,44;-123,50;-185,92;-248,37;-311,49
0,02;-62,44;-123,50;-186,10;-248,37;-311,49
-0,17;-62,44;-123,50;-186,10;-248,37;-311,49
-0,17;-62,44;-123,50;-186,10;-248,37;-311,49
-0,17;-62,46;-123,50;-186,10;-248,37;-311,49
-0,17;-62,26;-123,50;-186,10;-248,37;-311,49
-0,17;-62,26;-123,50;-186,10;-248,37;-311,49
-0,15;-62,26;-123,50;-186,10;-248,37;-311,49
-0,34;-62,26;-123,50;-186,10;-248,37;-311,49
-0,34;-62,26;-123,50;-186,10;-248,37;-311,49
-0,34;-62,28;-123,50;-186,09;-248,37;-311,49
-0,34;-62,09;-123,50;-186,28;-248,37;-311,49
-0,34;-62,09;-123,50;-186,28;-248,37;-311,49
-0,34;-62,09;-123,50;-186,28;-248,37;-311,49
-0,32;-62,09;-123,50;-186,28;-248,37;-311,49
-0,52;-62,11;-123,50;-186,28;-248,37;-311,49
-0,52;-61,92;-123,50;-186,28;-248,37;-311,50
-0,52;-61,92;-123,50;-186,28;-248,37;-311,32
-0,52;-61,92;-123,50;-186,28;-248,37;-311,32
-0,52;-61,94;-123,50;-186,28;-248,37;-311,32
-0,52;-61,75;-123,50;-186,28;-248,37;-311,32
-0,52;-61,75;-123,50;-186,28;-248,37;-311,32
-0,52;-61,75;-123,50;-186,28;-248,37;-311,32
-0,52;-61,75;-123,51;-186,28;-248,37;-311,32
-0,52;-61,77;-123,32;-186,28;-248,37;-311,32
-0,52;-61,58;-123,32;-186,28;-248,37;-311,32
-0,52;-61,58;-123,32;-186,28;-248,37;-311,32
-0,52;-61,58;-123,32;-186,28;-248,37;-311,32
-0,54;-61,58;-123,32;-186,28;-248,36;-311,32
-0,34;-61,58;-123,32;-186,28;-248,54;-311,32
-0,34;-61,58;-123,32;-186,28;-248,54;-311,32
-0,34;-61,58;-123,32;-186,28;-248,54;-311,32
-0,34;-61,58;-123,32;-186,28;-248,54;-311,32
-0,34;-61,58;-123,32;-186,29;-248,54;-311,32
-0,34;-61,58;-123,32;-186,10;-248,54;-311,32
-0,34;-61,58;-123,34;-186,10;-248,54;-311,32
-0,37;-61,58;-123,15;-186,10;-248,54;-311,32
-0,17;-61,58;-123,15;-186,10;-248,54;-311,32
-0,17;-61,58;-123,15;-186,10;-248,54;-311,32
-0,17;-61,58;-123,15;-186,10;-248,54;-311,32
-0,17;-61,58;-123,15;-186,10;-248,54;-311,32
-0,17;-61,58;-123,15;-186,10;-248,54;-311,32
-0,17;-61,58;-123,15;-186,10;-248,54;-311,32
-0,20;-61,58;-123,15;-186,12;-248,54;-311,32
0,00;-61,58;-123,15;-185,93;-248,54;-311,32
0,00;-61,56;-123,15;-185,93;-248,54;-311,32
0,00;-61,75;-123,15;-185,93;-248,54;-311,32
0,00;-61,75;-123,15;-185,93;-248,53;-311,32
0,00;-61,75;-123,17;-185,93;-248,71;-311,32
0,00;-61,75;-122,98;-185,93;-248,71;-311,32
0,00;-61,75;-122,98;-185,93;-248,71;-311,32
0,00;-61,73;-122,98;-185,95;-248,71;-311,32
0,00;-61,92;-122,98;-185,76;-248,71;-311,32
0,00;-61,92;-122,98;-185,76;-248,71;-311,32
0,00;-61,92;-122,98;-185,76;-248,71;-311,32
0,00;-61,90;-122,98;-185,76;-248,71;-311,32
0,00;-62,09;-122,98;-185,76;-248,71;-311,32
0,00;-62,09;-122,98;-185,76;-248,71;-311,31
0,00;-62,09;-122,98;-185,76;-248,71;-311,49
0,00;-62,07;-122,98;-185,76;-248,71;-311,49
0,00;-62,26;-122,98;-185,77;-248,71;-311,49
0,00;-62,26;-122,98;-185,59;-248,71;-311,49
0,00;-62,26;-122,96;-185,59;-248,71;-311,49
0,00;-62,26;-123,15;-185,59;-248,71;-311,49
0,02;-62,26;-123,15;-185,59;-248,71;-311,49
-0,17;-62,24;-123,15;-185,59;-248,71;-311,49
-0,17;-62,44;-123,15;-185,59;-248,71;-311,49
-0,17;-62,44;-123,15;-185,59;-248,71;-311,49
-0,17;-62,44;-123,15;-185,59;-248,71;-311,49
-0,17;-62,44;-123,15;-185,59;-248,71;-311,49
-0,15;-62,44;-123,15;-185,59;-248,72;-311,49
-0,34;-62,44;-123,15;-185,59;-248,54;-311,49
-0,34;-62,44;-123,15;-185,59;-248,54;-311,49
-0,34;-62,44;-123,15;-185,59;-248,54;-311,49
-0,34;-62,44;-123,15;-185,59;-248,54;-311,49
-0,34;-62,44;-123,13;-185,59;-248,54;-311,49
-0,34;-62,44;-123,32;-185,59;-248,54;-311,49
-0,32;-62,44;-123,34;-185,59;-248,54;-311,48
-0,52;-62,44;-123,13;-185,59;-248,54;-311,66
-0,52;-62,44;-123,32;-185,59;-248,54;-311,66
-0,52;-62,44;-123,32;-185,59;-248,54;-311,66
-0,52;-62,44;-123,32;-185,59;-248,54;-311,66
-0,52;-62,44;-123,32;-185,59;-248,54;-311,66
-0,52;-62,44;-123,32;-185,59;-248,54;-311,66
-0,52;-62,44;-123,32;-185,59;-248,54;-311,66
-0,52;-62,44;-123,32;-185,59;-248,54;-311,66
-0,52;-62,46;-123,32;-185,59;-248,54;-311,66
-0,52;-62,26;-123,32;-185,59;-248,54;-311,66
-0,52;-62,26;-123,32;-185,59;-248,54;-311,66
-0,52;-62,26;-123,31;-185,59;-248,54;-311,66
-0,52;-62,26;-123,51;-185,59;-248,54;-311,66
-0,52;-62,28;-123,31;-185,59;-248,55;-311,66
-0,52;-62,09;-123,50;-185,57;-248,37;-311,66
-0,52;-62,09;-123,50;-185,76;-248,37;-311,66
-0,52;-62,09;-123,50;-185,76;-248,37;-311,66
-0,52;-62,11;-123,50;-185,76;-248,37;-311,66
-0,52;-61,92;-123,50;-185,76;-248,37;-311,66
-0,54;-61,92;-123,50;-185,76;-248,37;-311,66
-0,34;-61,92;-123,50;-185,76;-248,37;-311,66
-0,34;-61,92;-123,50;-185,76;-248,37;-311,66
-0,34;-61,94;-123,50;-185,76;-248,37;-311,66
-0,34;-61,75;-123,50;-185,75;-248,37;-311,66
-0,34;-61,75;-123,50;-185,93;-248,37;-311,66
-0,34;-61,75;-123,50;-185,93;-248,37;-311,66
-0,37;-61,75;-123,50;-185,93;-248,37;-311,66
-0,17;-61,77;-123,50;-185,93;-248,37;-311,66
-0,17;-61,58;-123,50;-185,93;-248,37;-311,66
-0,17;-61,58;-123,50;-185,93;-248,37;-311,66
-0,17;-61,58;-123,50;-185,93;-248,37;-311,66
-0,17;-61,58;-123,50;-185,92;-248,37;-311,66
-0,17;-61,58;-123,50;-186,10;-248,37;-311,66
-0,20;-61,58;-123,50;-186,10;-248,37;-311,66
0,00;-61,58;-123,50;-186,10;-248,37;-311,66
0,00;-61,58;-123,50;-186,10;-248,37;-311,66
0,00;-61,58;-123,50;-186,10;-248,37;-311,66
0,00;-61,58;-123,50;-186,10;-248,37;-311,66
0,00;-61,58;-123,51;-186,10;-248,37;-311,66
0,00;-61,58;-123,32;-186,09;-248,37;-311,66
0,00;-61,58;-123,31;-186,29;-248,37;-311,66
0,00;-61,58;-123,51;-186,09;-248,37;-311,66
0,00;-61,58;-123,32;-186,28;-248,37;-311,66
0,00;-61,58;-123,32;-186,28;-248,37;-311,66
0,00;-61,58;-123,32;-186,28;-248,37;-311,66
0,00;-61,58;-123,32;-186,28;-248,37;-311,66
0,00;-61,58;-123,32;-186,28;-248,37;-311,67
0,00;-61,58;-123,32;-186,28;-248,37;-311,49
0,00;-61,56;-123,32;-186,28;-248,37;-311,49
0,02;-61,75;-123,32;-186,28;-248,37;-311,49
-0,17;-61,75;-123,32;-186,28;-248,37;-311,49
-0,17;-61,75;-123,32;-186,28;-248,37;-311,49
-0,17;-61,75;-123,34;-186,28;-248,37;-311,49
-0,17;-61,73;-123,15;-186,28;-248,37;-311,49
-0,17;-61,92;-123,15;-186,28;-248,37;-311,49
-0,17;-61,92;-123,15;-186,28;-248,37;-311,49
-0,15;-61,92;-123,15;-186,28;-248,37;-311,49
-0,34;-61,92;-123,15;-186,28;-248,37;-311,49
-0,34;-61,90;-123,15;-186,28;-248,37;-311,49
-0,34;-62,09;-123,15;-186,28;-248,37;-311,49
-0,34;-62,09;-123,15;-186,28;-248,37;-311,49
-0,34;-62,09;-123,15;-186,28;-248,37;-311,49
-0,34;-62,09;-123,15;-186,28;-248,37;-311,49
-0,32;-62,07;-123,15;-186,28;-248,37;-311,49
-0,52;-62,26;-123,17;-186,28;-248,37;-311,50
-0,52;-62,26;-122,96;-186,29;-248,37;-311,32
-0,52;-62,26;-123,15;-186,10;-248,36;-311,32
-0,52;-62,26;-123,17;-186,10;-248,54;-311,32
-0,52;-62,24;-122,98;-186,10;-248,54;-311,32
-0,52;-62,44;-122,96;-186,10;-248,54;-311,32
-0,52;-62,44;-123,17;-186,10;-248,54;
-0,52;-62,44;-122,96;-186,10;-248,54;
-0,52;-62,44;-123,15;-186,10;-248,54;
-0,52;-62,44;-123,17;-186,10;-248,54;
-0,52;-62,44;-122,98;-186,10;-248,54;
-0,52;-62,42;-122,98;-186,12;-248,54;
-0,52;-62,61;-122,98;-185,93;-248,54;
-0,52;-62,61;-122,98;-185,93;-248,54;
-0,52;-62,61;-122,98;-185,93;-248,54;
-0,52;-62,61;-122,98;-185,93;-248,54;
-0,52;-62,61;-122,98;-185,93;-248,54;
-0,52;-62,61;-122,96;-185,93;-248,54;
-0,52;-62,61;-123,15;-185,93;-248,54;
-0,52;-62,61;-123,17;-185,95;-248,54;
-0,52;-62,63;-122,96;-185,76;-248,54;
-0,52;-62,44;-123,15;-185,76;-248,54;
-0,54;-62,44;-123,15;-185,76;-248,53;
-0,34;-62,44;-123,15;-185,76;-248,71;
-0,34;-62,44;-123,15;-185,76;-248,71;
-0,34;-62,44;-123,15;-185,76;-248,71;
-0,34;-62,44;-123,15;-185,76;-248,71;
-0,34;-62,46;-123,15;-185,76;-248,71;
-0,34;-62,26;-123,15;-185,77;-248,71;
-0,37;-62,26;-123,15;-185,59;-248,71;
-0,17;-62,26;-123,15;-185,59;-248,71;
-0,17;-62,26;-123,13;-185,59;-248,71;
-0,17;-62,28;-123,32;-185,59;-248,71;
-0,17;-62,09;-123,32;-185,59;-248,71;
-0,17;-62,09;-123,32;-185,59;-248,71;
-0,17;-62,09;-123,32;-185,59;-248,71;
-0,17;-62,09;-123,32;-185,59;-248,71;
-0,20;-62,11;-123,32;-185,59;-248,71;
0,00;-61,92;-123,32;-185,59;-248,71;
0,00;-61,92;-123,32;-185,59;-248,71;
0,00;-61,92;-123,32;-185,59;-248,71;
0,00;-61,92;-123,31;;-248,71;
0,00;-61,94;-123,51;;-248,71;
0,00;-61,75;-123,31;;-248,71;
0,00;-61,75;-123,50;;-248,71;
0,00;-61,75;-123,50;;-248,71;
0,00;-61,75;-123,50;;-248,71;
0,02;-61,77;-123,50;;-248,71;
-0,17;-61,58;-123,50;;-248,71;
-0,17;-61,58;-123,50;;-248,71;
-0,17;-61,58;-123,50;;-248,71;
-0,17;-61,58;-123,50;;-248,72;
-0,17;-61,58;-123,50;;-248,54;
-0,17;-61,58;-123,50;;-248,54;
-0,17;-61,58;-123,50;;-248,54;
;-61,58;-123,50;;-248,54;
;-61,58;-123,50;;-248,54;
;-61,58;-123,50;;-248,54;
;-61,58;-123,50;;-248,54;
;-61,58;-123,50;;-248,54;
;-61,58;-123,50;;-248,54;
;-61,58;-123,50;;-248,54;
;-61,58;-123,50;;-248,54;
;-61,58;-123,50;;-248,54;
;-61,58;-123,50;;-248,54;
;-61,58;-123,50;;-248,54;
;-61,58;-123,50;;-248,54;
;-61,56;-123,50;;-248,54;
;-61,75;-123,50;;-248,54;
;-61,75;-123,50;;-248,54;
;-61,75;-123,50;;-248,54;
;-61,75;-123,50;;-248,54;
;-61,73;-123,51;;-248,55;
;-61,92;-123,32;;-248,37;
;-61,92;-123,31;;-248,37;
;-61,92;-123,51;;-248,37;
;-61,92;-123,32;;-248,37;
;-61,90;-123,32;;-248,37;
;-62,09;-123,32;;-248,37;
;-62,09;-123,32;;-248,37;
;-62,09;-123,32;;-248,37;
;-62,07;-123,32;;-248,37;
;-62,26;-123,32;;-248,37;
;-62,26;-123,32;;-248,37;
;-62,26;-123,34;;-248,37;
;-62,24;-123,13;;-248,37;
;-62,44;-123,32;;-248,37;
;-62,44;-123,34;;-248,37;
;-62,44;-123,15;;-248,37;
;-62,44;-123,15;;-248,37;
;-62,44;-123,15;;-248,37;
;-62,44;-123,15;;-248,37;
;-62,42;-123,15;;-248,37;
;-62,61;-123,15;;-248,37;
;-62,61;-123,15;;-248,37;
;-62,61;-123,15;;-248,37;
;-62,61;-123,15;;-248,37;
;-62,61;-123,15;;-248,37;
;-62,61;-123,15;;-248,37;
;-62,61;-123,15;;-248,37;
;-62,61;-123,15;;-248,37;
;-62,61;-123,15;;-248,37;
;-62,61;-123,15;;-248,37;
;-62,61;-123,15;;-248,37;
;-62,61;-123,15;;-248,37;
;;-123,15;;-248,37;
;;-123,15;;-248,37;
;;-123,15;;-248,37;
;;-123,15;;-248,37;
;;-123,15;;-248,37;
;;-123,15;;-248,37;
;;-123,15;;-248,37;
;;-123,15;;-248,37;
;;-123,15;;-248,37;
;;-123,15;;-248,37;
;;-123,15;;-248,37;
;;-123,15;;-248,37;
;;-123,15;;-248,36;
;;-123,15;;-248,54;
;;-123,15;;-248,54;
;;-123,15;;-248,54;
;;-123,13;;-248,54;
;;-123,32;;-248,54;
;;-123,32;;-248,54;
;;-123,32;;-248,54;
;;-123,32;;-248,54;
;;-123,32;;-248,54;
;;-123,32;;-248,54;
;;-123,32;;-248,54;
;;-123,32;;-248,54;
;;-123,32;;-248,54;
;;-123,32;;-248,54;
;;-123,32;;-248,54;
;;-123,32;;-248,54;
;;-123,32;;-248,54;
;;-123,32;;-248,53;
;;-123,31;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,50;;-248,71;
;;-123,51;;-248,71;
;;-123,32;;-248,71;
;;-123,32;;-248,71;
;;-123,32;;-248,71;
;;-123,32;;-248,71;
;;-123,32;;-248,71;
;;-123,32;;-248,71;
;;-123,32;;-248,71;
;;-123,32;;-248,72;
;;-123,32;;;
;;-123,32;;;
;;-123,32;;;
;;-123,34;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,17;;;
;;-122,98;;;
;;-122,98;;;
;;-122,98;;;
;;-122,98;;;
;;-122,96;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
;;-123,15;;;
